STATUS | wrapper  | 2006/07/25 11:51:30 | --> Wrapper Started as Console
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:292)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at java.lang.Thread.run(Thread.java:534)
INFO   | jvm 1    | 2006/07/25 12:29:14 | Jul 25, 2006 12:29:14 PM org.apache.catalina.startup.Catalina start
INFO   | jvm 1    | 2006/07/25 12:29:14 | SEVERE: Catalina.start: 
INFO   | jvm 1    | 2006/07/25 12:29:14 | LifecycleException:  Protocol handler start failed: java.net.BindException: Address already in use: JVM_Bind:9090
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.coyote.tomcat5.CoyoteConnector.start(CoyoteConnector.java:1529)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.catalina.core.StandardService.start(StandardService.java:489)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.catalina.core.StandardServer.start(StandardServer.java:2313)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.catalina.startup.Catalina.start(Catalina.java:556)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.catalina.startup.Bootstrap.start(Bootstrap.java:287)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.catalina.startup.Bootstrap.main(Bootstrap.java:425)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:292)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at java.lang.Thread.run(Thread.java:534)
INFO   | jvm 1    | 2006/07/25 12:29:14 | Jul 25, 2006 12:29:14 PM org.apache.catalina.startup.Catalina start
INFO   | jvm 1    | 2006/07/25 12:29:14 | INFO: Server startup in 4296 ms
INFO   | jvm 1    | 2006/07/25 12:29:14 | StandardServer.await: create[8005]: java.net.BindException: Address already in use: JVM_Bind
INFO   | jvm 1    | 2006/07/25 12:29:14 | java.net.BindException: Address already in use: JVM_Bind
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at java.net.PlainSocketImpl.socketBind(Native Method)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at java.net.PlainSocketImpl.bind(PlainSocketImpl.java:331)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at java.net.ServerSocket.bind(ServerSocket.java:318)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at java.net.ServerSocket.<init>(ServerSocket.java:185)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.catalina.core.StandardServer.await(StandardServer.java:496)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.catalina.startup.Catalina.await(Catalina.java:619)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.catalina.startup.Catalina.start(Catalina.java:579)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.catalina.startup.Bootstrap.start(Bootstrap.java:287)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.apache.catalina.startup.Bootstrap.main(Bootstrap.java:425)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at java.lang.reflect.Method.invoke(Method.java:324)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:292)
INFO   | jvm 1    | 2006/07/25 12:29:14 | 	at java.lang.Thread.run(Thread.java:534)
INFO   | jvm 1    | 2006/07/25 12:29:14 | Jul 25, 2006 12:29:14 PM org.apache.coyote.http11.Http11Protocol pause
INFO   | jvm 1    | 2006/07/25 12:29:14 | INFO: Pausing Coyote HTTP/1.1 on http-9090
STATUS | wrapper  | 2006/07/25 12:29:16 | <-- Wrapper Stopped
STATUS | wrapper  | 2006/07/25 12:31:33 | --> Wrapper Started as Console
STATUS | wrapper  | 2006/07/25 12:31:33 | Launching a JVM...
INFO   | jvm 1    | 2006/07/25 12:31:35 | Wrapper (Version 3.2.1) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2006/07/25 12:31:35 | 
INFO   | jvm 1    | 2006/07/25 12:31:38 | Jul 25, 2006 12:31:38 PM org.apache.coyote.http11.Http11Protocol init
INFO   | jvm 1    | 2006/07/25 12:31:38 | INFO: Initializing Coyote HTTP/1.1 on http-9090
INFO   | jvm 1    | 2006/07/25 12:31:38 | Jul 25, 2006 12:31:38 PM org.apache.catalina.startup.Catalina load
INFO   | jvm 1    | 2006/07/25 12:31:38 | INFO: Initialization processed in 1015 ms
INFO   | jvm 1    | 2006/07/25 12:31:38 | Jul 25, 2006 12:31:38 PM org.apache.catalina.core.StandardService start
INFO   | jvm 1    | 2006/07/25 12:31:38 | INFO: Starting service Catalina
INFO   | jvm 1    | 2006/07/25 12:31:38 | Jul 25, 2006 12:31:38 PM org.apache.catalina.core.StandardEngine start
INFO   | jvm 1    | 2006/07/25 12:31:38 | INFO: Starting Servlet Engine: Apache Tomcat/5.0.30
INFO   | jvm 1    | 2006/07/25 12:31:38 | Jul 25, 2006 12:31:38 PM org.apache.catalina.core.StandardHost start
INFO   | jvm 1    | 2006/07/25 12:31:38 | INFO: XML validation disabled
INFO   | jvm 1    | 2006/07/25 12:31:38 | Jul 25, 2006 12:31:38 PM org.apache.catalina.core.StandardHost getDeployer
INFO   | jvm 1    | 2006/07/25 12:31:38 | INFO: Create Host deployer for direct deployment ( non-jmx ) 
INFO   | jvm 1    | 2006/07/25 12:31:38 | Jul 25, 2006 12:31:38 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:31:38 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\admin.xml
INFO   | jvm 1    | 2006/07/25 12:31:41 | Jul 25, 2006 12:31:41 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:31:41 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\balancer.xml
INFO   | jvm 1    | 2006/07/25 12:31:41 | Jul 25, 2006 12:31:41 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:31:41 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\manager.xml
INFO   | jvm 1    | 2006/07/25 12:31:41 | Jul 25, 2006 12:31:41 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:31:41 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\TalentPool.xml
INFO   | jvm 1    | 2006/07/25 12:31:43 | Jul 25, 2006 12:31:43 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:31:43 | INFO: Initializing, config='org.apache.struts.util.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:31:43 | Jul 25, 2006 12:31:43 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:31:43 | INFO: Initializing, config='org.apache.struts.action.ActionResources', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:31:44 | Jul 25, 2006 12:31:44 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:31:44 | INFO: Initializing, config='talentpoollabels', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:31:44 | Jul 25, 2006 12:31:44 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:31:44 | INFO: Installing web application at context path /jsp-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\jsp-examples
INFO   | jvm 1    | 2006/07/25 12:31:44 | Jul 25, 2006 12:31:44 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:31:44 | INFO: Installing web application at context path  from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\ROOT
INFO   | jvm 1    | 2006/07/25 12:31:45 | Jul 25, 2006 12:31:44 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:31:45 | INFO: Installing web application at context path /servlets-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\servlets-examples
INFO   | jvm 1    | 2006/07/25 12:31:45 | Jul 25, 2006 12:31:45 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:31:45 | INFO: Installing web application at context path /tomcat-docs from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\tomcat-docs
INFO   | jvm 1    | 2006/07/25 12:31:45 | Jul 25, 2006 12:31:45 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:31:45 | INFO: Installing web application at context path /webdav from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\webdav
INFO   | jvm 1    | 2006/07/25 12:31:45 | Jul 25, 2006 12:31:45 PM org.apache.coyote.http11.Http11Protocol start
INFO   | jvm 1    | 2006/07/25 12:31:45 | INFO: Starting Coyote HTTP/1.1 on http-9090
INFO   | jvm 1    | 2006/07/25 12:31:45 | Jul 25, 2006 12:31:45 PM org.apache.jk.common.ChannelSocket init
INFO   | jvm 1    | 2006/07/25 12:31:45 | INFO: JK2: ajp13 listening on /0.0.0.0:8009
INFO   | jvm 1    | 2006/07/25 12:31:45 | Jul 25, 2006 12:31:45 PM org.apache.jk.server.JkMain start
INFO   | jvm 1    | 2006/07/25 12:31:45 | INFO: Jk running ID=0 time=0/15  config=D:\TalentpoolInstaller\TalentPool\tomcat\conf\jk2.properties
INFO   | jvm 1    | 2006/07/25 12:31:45 | Jul 25, 2006 12:31:45 PM org.apache.catalina.startup.Catalina start
INFO   | jvm 1    | 2006/07/25 12:31:45 | INFO: Server startup in 7047 ms
INFO   | jvm 1    | 2006/07/25 12:33:07 | Jul 25, 2006 12:33:07 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:33:07 | INFO: Initializing, config='org.apache.struts.actions.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:33:08 | Jul 25, 2006 12:33:07 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:33:08 | INFO: Initializing, config='org.apache.struts.taglib.html.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:33:08 | Jul 25, 2006 12:33:07 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:33:08 | INFO: Initializing, config='org.apache.struts.util.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:33:08 | Jul 25, 2006 12:33:07 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:33:08 | INFO: Initializing, config='org.apache.struts.taglib.bean.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:33:08 | Jul 25, 2006 12:33:08 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:33:08 | INFO: Initializing, config='org.apache.struts.taglib.html.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:33:08 | Jul 25, 2006 12:33:08 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:33:08 | INFO: Initializing, config='org.apache.struts.taglib.html.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:33:08 | Jul 25, 2006 12:33:08 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:33:08 | INFO: Initializing, config='org.apache.struts.taglib.html.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:33:08 | Jul 25, 2006 12:33:08 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:33:08 | INFO: Initializing, config='org.apache.struts.taglib.html.LocalStrings', returnNull=true
STATUS | wrapper  | 2006/07/25 12:33:36 | CTRL-C trapped.  Shutting down.
STATUS | wrapper  | 2006/07/25 12:33:36 | <-- Wrapper Stopped
ERROR  | wrapper  | 2006/07/25 12:34:13 | CreateService failed - The name is already in use as either a service name or a service display name. (0x436)
STATUS | wrapper  | 2006/07/25 12:35:15 | Tomcat for TalentPool installed.
STATUS | wrapper  | 2006/07/25 12:35:34 | --> Wrapper Started as Service
STATUS | wrapper  | 2006/07/25 12:35:34 | Launching a JVM...
INFO   | jvm 1    | 2006/07/25 12:35:35 | Wrapper (Version 3.2.1) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2006/07/25 12:35:35 | 
INFO   | jvm 1    | 2006/07/25 12:35:36 | Jul 25, 2006 12:35:36 PM org.apache.coyote.http11.Http11Protocol init
INFO   | jvm 1    | 2006/07/25 12:35:36 | INFO: Initializing Coyote HTTP/1.1 on http-9090
INFO   | jvm 1    | 2006/07/25 12:35:36 | Jul 25, 2006 12:35:36 PM org.apache.catalina.startup.Catalina load
INFO   | jvm 1    | 2006/07/25 12:35:36 | INFO: Initialization processed in 984 ms
INFO   | jvm 1    | 2006/07/25 12:35:36 | Jul 25, 2006 12:35:36 PM org.apache.catalina.core.StandardService start
INFO   | jvm 1    | 2006/07/25 12:35:36 | INFO: Starting service Catalina
INFO   | jvm 1    | 2006/07/25 12:35:36 | Jul 25, 2006 12:35:36 PM org.apache.catalina.core.StandardEngine start
INFO   | jvm 1    | 2006/07/25 12:35:36 | INFO: Starting Servlet Engine: Apache Tomcat/5.0.30
INFO   | jvm 1    | 2006/07/25 12:35:36 | Jul 25, 2006 12:35:36 PM org.apache.catalina.core.StandardHost start
INFO   | jvm 1    | 2006/07/25 12:35:36 | INFO: XML validation disabled
INFO   | jvm 1    | 2006/07/25 12:35:36 | Jul 25, 2006 12:35:36 PM org.apache.catalina.core.StandardHost getDeployer
INFO   | jvm 1    | 2006/07/25 12:35:36 | INFO: Create Host deployer for direct deployment ( non-jmx ) 
INFO   | jvm 1    | 2006/07/25 12:35:36 | Jul 25, 2006 12:35:36 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:35:36 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\admin.xml
INFO   | jvm 1    | 2006/07/25 12:35:38 | Jul 25, 2006 12:35:38 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:35:38 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\balancer.xml
INFO   | jvm 1    | 2006/07/25 12:35:38 | Jul 25, 2006 12:35:38 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:35:38 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\manager.xml
INFO   | jvm 1    | 2006/07/25 12:35:38 | Jul 25, 2006 12:35:38 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:35:38 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\TalentPool.xml
INFO   | jvm 1    | 2006/07/25 12:35:39 | Jul 25, 2006 12:35:39 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:35:39 | INFO: Initializing, config='org.apache.struts.util.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:35:39 | Jul 25, 2006 12:35:39 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:35:39 | INFO: Initializing, config='org.apache.struts.action.ActionResources', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:35:39 | Jul 25, 2006 12:35:39 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:35:39 | INFO: Initializing, config='talentpoollabels', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:35:39 | Jul 25, 2006 12:35:39 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:35:39 | INFO: Installing web application at context path /jsp-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\jsp-examples
INFO   | jvm 1    | 2006/07/25 12:35:39 | Jul 25, 2006 12:35:39 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:35:39 | INFO: Installing web application at context path  from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\ROOT
INFO   | jvm 1    | 2006/07/25 12:35:40 | Jul 25, 2006 12:35:39 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:35:40 | INFO: Installing web application at context path /servlets-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\servlets-examples
INFO   | jvm 1    | 2006/07/25 12:35:40 | Jul 25, 2006 12:35:39 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:35:40 | INFO: Installing web application at context path /tomcat-docs from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\tomcat-docs
INFO   | jvm 1    | 2006/07/25 12:35:40 | Jul 25, 2006 12:35:40 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:35:40 | INFO: Installing web application at context path /webdav from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\webdav
INFO   | jvm 1    | 2006/07/25 12:35:40 | Jul 25, 2006 12:35:40 PM org.apache.coyote.http11.Http11Protocol start
INFO   | jvm 1    | 2006/07/25 12:35:40 | INFO: Starting Coyote HTTP/1.1 on http-9090
INFO   | jvm 1    | 2006/07/25 12:35:40 | Jul 25, 2006 12:35:40 PM org.apache.jk.common.ChannelSocket init
INFO   | jvm 1    | 2006/07/25 12:35:40 | INFO: JK2: ajp13 listening on /0.0.0.0:8009
INFO   | jvm 1    | 2006/07/25 12:35:40 | Jul 25, 2006 12:35:40 PM org.apache.jk.server.JkMain start
INFO   | jvm 1    | 2006/07/25 12:35:40 | INFO: Jk running ID=0 time=0/16  config=D:\TalentpoolInstaller\TalentPool\tomcat\conf\jk2.properties
INFO   | jvm 1    | 2006/07/25 12:35:40 | Jul 25, 2006 12:35:40 PM org.apache.catalina.startup.Catalina start
INFO   | jvm 1    | 2006/07/25 12:35:40 | INFO: Server startup in 3829 ms
INFO   | jvm 1    | 2006/07/25 12:35:43 | Jul 25, 2006 12:35:43 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:35:43 | INFO: Initializing, config='org.apache.struts.actions.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:35:43 | Jul 25, 2006 12:35:43 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:35:43 | INFO: Initializing, config='org.apache.struts.taglib.html.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:35:43 | Jul 25, 2006 12:35:43 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:35:43 | INFO: Initializing, config='org.apache.struts.util.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:35:43 | Jul 25, 2006 12:35:43 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:35:43 | INFO: Initializing, config='org.apache.struts.taglib.bean.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:35:43 | Jul 25, 2006 12:35:43 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:35:43 | INFO: Initializing, config='org.apache.struts.taglib.html.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:35:43 | Jul 25, 2006 12:35:43 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:35:43 | INFO: Initializing, config='org.apache.struts.taglib.html.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:35:43 | Jul 25, 2006 12:35:43 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:35:43 | INFO: Initializing, config='org.apache.struts.taglib.html.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:35:43 | Jul 25, 2006 12:35:43 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:35:43 | INFO: Initializing, config='org.apache.struts.taglib.html.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:35:55 | Jul 25, 2006 12:35:55 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:35:55 | INFO: Initializing, config='org.apache.struts.taglib.bean.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:35:55 | Jul 25, 2006 12:35:55 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:35:55 | INFO: Initializing, config='org.apache.struts.taglib.logic.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:35:55 | Jul 25, 2006 12:35:55 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:35:55 | INFO: Initializing, config='org.apache.struts.taglib.bean.LocalStrings', returnNull=true
STATUS | wrapper  | 2006/07/25 12:43:04 | --> Wrapper Started as Console
STATUS | wrapper  | 2006/07/25 12:43:05 | Launching a JVM...
FATAL  | wrapper  | 2006/07/25 12:43:05 | Unable to execute Java command.  The system cannot find the file specified. (0x2)
FATAL  | wrapper  | 2006/07/25 12:43:05 |     "$SYSDIR\java" -Djava.library.path="../common/lib" -classpath "../common/lib/wrapper.jar;D:\Apps\JDK1_4_2/lib/tools.jar;D:/TalentpoolInstaller/TalentPool/config;../bin/bootstrap.jar" -Dwrapper.key="BVFiuVdk3N1ZxTrB" -Dwrapper.port=32001 -Dwrapper.jvm.port.min=31000 -Dwrapper.jvm.port.max=31999 -Dwrapper.pid=2492 -Dwrapper.version="3.2.1" -Dwrapper.native_library="wrapper" -Dwrapper.cpu.timeout="10" -Dwrapper.jvmid=1 org.tanukisoftware.wrapper.WrapperSimpleApp org.apache.catalina.startup.Bootstrap
FATAL  | wrapper  | 2006/07/25 12:43:05 | Critical error: wait for JVM process failed
STATUS | wrapper  | 2006/07/25 12:43:54 | <-- Wrapper Stopped
STATUS | wrapper  | 2006/07/25 12:44:22 | --> Wrapper Started as Console
STATUS | wrapper  | 2006/07/25 12:44:22 | Launching a JVM...
INFO   | jvm 1    | 2006/07/25 12:44:23 | Wrapper (Version 3.2.1) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2006/07/25 12:44:23 | 
INFO   | jvm 1    | 2006/07/25 12:44:25 | Jul 25, 2006 12:44:25 PM org.apache.coyote.http11.Http11Protocol init
INFO   | jvm 1    | 2006/07/25 12:44:25 | INFO: Initializing Coyote HTTP/1.1 on http-9090
INFO   | jvm 1    | 2006/07/25 12:44:25 | Jul 25, 2006 12:44:25 PM org.apache.catalina.startup.Catalina load
INFO   | jvm 1    | 2006/07/25 12:44:25 | INFO: Initialization processed in 1141 ms
INFO   | jvm 1    | 2006/07/25 12:44:25 | Jul 25, 2006 12:44:25 PM org.apache.catalina.core.StandardService start
INFO   | jvm 1    | 2006/07/25 12:44:25 | INFO: Starting service Catalina
INFO   | jvm 1    | 2006/07/25 12:44:25 | Jul 25, 2006 12:44:25 PM org.apache.catalina.core.StandardEngine start
INFO   | jvm 1    | 2006/07/25 12:44:25 | INFO: Starting Servlet Engine: Apache Tomcat/5.0.30
INFO   | jvm 1    | 2006/07/25 12:44:25 | Jul 25, 2006 12:44:25 PM org.apache.catalina.core.StandardHost start
INFO   | jvm 1    | 2006/07/25 12:44:25 | INFO: XML validation disabled
INFO   | jvm 1    | 2006/07/25 12:44:25 | Jul 25, 2006 12:44:25 PM org.apache.catalina.core.StandardHost getDeployer
INFO   | jvm 1    | 2006/07/25 12:44:25 | INFO: Create Host deployer for direct deployment ( non-jmx ) 
INFO   | jvm 1    | 2006/07/25 12:44:25 | Jul 25, 2006 12:44:25 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:44:25 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\admin.xml
INFO   | jvm 1    | 2006/07/25 12:44:28 | Jul 25, 2006 12:44:28 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:44:28 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\balancer.xml
INFO   | jvm 1    | 2006/07/25 12:44:28 | Jul 25, 2006 12:44:28 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:44:28 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\manager.xml
INFO   | jvm 1    | 2006/07/25 12:44:28 | Jul 25, 2006 12:44:28 PM org.apache.catalina.core.StandardHostDeployer install
